steamId,price,copiesSold,publisherClass,reviewScore,aiContent
2441260,0,1360,Hobbyist,100,
696250,0.99,1359,Indie,53,
1689010,9.99,1359,Indie,83,
2895340,7.99,1359,Indie,76,
2311950,0,1359,Hobbyist,82,
2310190,2.99,1358,Indie,66,
1241020,1.99,1358,Indie,55,
845650,0,1358,Hobbyist,91,
1888570,0,1358,Hobbyist,94,
2620420,6.99,1357,Hobbyist,100,
1927150,6.99,1356,Hobbyist,99,
1727100,9.99,1356,Indie,82,
847560,0,1356,Hobbyist,97,
560960,0,1356,Hobbyist,64,
1951520,0,1356,Hobbyist,96,
2607610,0,1356,Hobbyist,81,
2411560,14.99,1355,Indie,69,
2291810,11.99,1355,Indie,85,
2518430,3.99,1355,Hobbyist,54,
2445700,2.99,1354,Indie,79,
2124810,1.99,1354,Hobbyist,33,
2233980,0,1354,Hobbyist,79,
2741260,29.99,1353,Indie,97,
1037760,4.99,1353,Indie,82,
1353350,9.99,1353,Indie,81,
1005060,15.99,1353,Indie,80,
1221440,6.99,1353,Hobbyist,84,
531110,9.99,1353,Hobbyist,78,
750500,9.99,1353,Indie,73,
697130,5.99,1353,Hobbyist,71,
830580,4.99,1353,Hobbyist,21,
465540,4.99,1353,Hobbyist,47,
1541420,4.99,1353,Hobbyist,63,
1208950,5.99,1353,Indie,44,
568780,6.99,1353,Indie,72,
1442040,5.99,1353,Hobbyist,90,
690580,0.99,1353,Hobbyist,41,
759160,2.99,1353,Indie,51,
1233380,1.99,1353,Indie,62,
1528580,3.99,1353,Indie,90,
1261010,1.99,1353,Hobbyist,73,
698040,1.99,1353,Indie,69,
833260,2.99,1353,Hobbyist,78,
1506660,0.99,1353,Indie,62,
391510,9.99,1352,Indie,97,
2730180,0.99,1352,Hobbyist,75,
1357000,0,1352,Hobbyist,88,
3359390,9.99,1351,Indie,90,
2628800,11.99,1351,Indie,79,
445210,4.99,1351,Hobbyist,67,
727450,6.99,1351,AA,87,
3089040,3.99,1351,Hobbyist,82,
709470,0.99,1351,Hobbyist,67,
680680,2.99,1351,Hobbyist,70,
517270,19.99,1350,Indie,36,
485680,4.99,1350,Indie,91,
2094730,9.99,1350,Indie,98,
982350,8.99,1350,Indie,97,
829210,10.99,1350,Hobbyist,68,
2263510,4.99,1350,Hobbyist,88,
487020,6.99,1350,Indie,94,
1343260,4.99,1350,Indie,96,
486170,5.99,1350,Indie,68,
1531620,2.99,1350,Indie,93,
1020940,1.99,1350,Hobbyist,98,
1570790,1.99,1350,Hobbyist,95,
873390,1.99,1350,Hobbyist,96,
2152000,0,1350,Hobbyist,100,
2077150,0,1350,Hobbyist,96,
1801560,0,1350,Hobbyist,96,
1737150,0,1350,Hobbyist,96,
1389850,0,1350,Hobbyist,96,
1065110,0,1350,Hobbyist,96,
2343570,0,1350,Indie,91,
2784540,0,1350,Hobbyist,37,
3077520,0,1350,Hobbyist,71,
2898310,19.99,1349,Indie,74,
2373380,3.99,1349,Hobbyist,100,
730030,0.99,1349,Hobbyist,73,
1650890,0,1349,Hobbyist,74,
1038680,0,1349,Hobbyist,54,
3142570,0,1349,Hobbyist,96,
3330390,0,1349,Hobbyist,100,
1579280,19.99,1347,Indie,73,
1966690,19.99,1346,Indie,85,
2606920,4.99,1346,Hobbyist,96,
619230,13.99,1345,Indie,72,
3379650,4.99,1345,Hobbyist,97,
2850240,0,1345,Hobbyist,70,
1033120,11.99,1344,Indie,28,
1877780,11.99,1344,Indie,66,
1192020,9.99,1344,Indie,44,
983290,9.99,1344,Indie,76,
890310,14.99,1344,Indie,96,
1302230,9.99,1344,Hobbyist,91,
1483330,4.99,1344,Hobbyist,69,
314950,4.99,1344,Hobbyist,30,
2686110,5.99,1344,Hobbyist,91,
1061270,9.99,1344,Hobbyist,91,
466060,9.99,1344,Indie,94,
1301470,5.99,1344,Indie,69,
932790,4.99,1344,Hobbyist,75,
461860,2.99,1344,Hobbyist,53,
1880860,2.99,1344,Indie,49,
1028110,4.99,1344,Indie,74,
800190,3.99,1344,Indie,95,
594750,3.99,1344,Hobbyist,81,
957410,4.99,1344,Indie,47,
2102810,1.99,1344,Hobbyist,70,
1433320,2.99,1344,Hobbyist,97,
1048640,4.99,1344,Indie,20,
433110,2.99,1344,Indie,55,
1009180,1.99,1344,Hobbyist,68,
1433940,0.99,1344,Hobbyist,76,
1577280,1.99,1344,Hobbyist,73,
1811140,2.99,1344,Indie,94,
1952780,0,1344,Hobbyist,96,
1977740,14.99,1343,Indie,97,
2440970,0,1343,Hobbyist,53,
2358210,0,1343,Hobbyist,54,
2851690,0,1343,Hobbyist,73,
3453540,0,1343,Indie,95,
2514400,14.99,1342,Indie,86,
3111310,6.99,1342,Indie,58,
1865210,4.99,1342,Indie,76,
3011850,6.99,1342,Indie,79,
2443990,14.99,1341,Indie,97,
3221180,9.99,1341,Hobbyist,89,
1262110,0,1341,Hobbyist,51,
3042010,0,1340,Hobbyist,90,
1151670,29.99,1339,Indie,64,
2459860,14.99,1339,Indie,90,
2141040,19.99,1339,Indie,84,
2023010,7.99,1339,Indie,91,
1908490,0,1339,Hobbyist,71,
2059060,0,1339,Hobbyist,65,
1513250,0,1339,Hobbyist,65,
1844150,0,1339,Hobbyist,65,
1679960,0,1339,Hobbyist,71,
1595250,0,1339,AA,65,
1515830,0,1339,Hobbyist,65,
1146730,0,1339,Hobbyist,71,
1238490,0,1339,Hobbyist,65,
843080,0,1339,Hobbyist,80,
1759460,0,1339,Hobbyist,71,
2800020,0,1338,Hobbyist,95,
2510830,12.99,1337,Indie,82,
2736290,10.99,1337,Hobbyist,83,
2762650,7.99,1337,Hobbyist,70,
2207010,0,1337,Hobbyist,83,
2165370,0,1337,Indie,83,
1805210,0,1337,Hobbyist,83,
1605230,0,1337,Hobbyist,83,
1620800,0,1337,Hobbyist,83,
1448290,0,1337,Hobbyist,83,
1377350,0,1337,Hobbyist,83,
1360790,0,1337,Hobbyist,83,
1208420,0,1337,Hobbyist,83,
991930,0,1337,Hobbyist,83,
913370,0,1337,Hobbyist,29,
837280,0,1337,Hobbyist,95,
2234960,4.99,1336,Hobbyist,99,
734700,2.99,1336,Indie,82,
2153460,0,1336,Hobbyist,95,
2423070,19.99,1335,Indie,82,
1079790,9.99,1335,Indie,59,
540500,3.99,1335,Hobbyist,74,
2279390,0.99,1335,Hobbyist,76,
2025280,0,1335,Hobbyist,78,
1291100,0,1335,Hobbyist,78,
2930280,0,1335,Hobbyist,74,
2166150,12.99,1334,Indie,87,
37300,9.99,1334,Indie,56,
578920,6.99,1334,Hobbyist,57,
363500,9.99,1334,Hobbyist,93,
1452020,3.99,1334,Hobbyist,89,
463320,6.99,1334,Indie,46,
2373830,0.99,1334,Indie,98,
1448350,0,1334,Hobbyist,97,
2328240,39.99,1333,Indie,85,
2348400,17.99,1333,Indie,91,
982040,12.99,1333,Indie,80,
520660,14.99,1333,Indie,72,
1666500,12.99,1333,Indie,69,
3053420,11.99,1333,Indie,100,
576390,9.99,1333,Hobbyist,35,
314540,7.99,1333,Hobbyist,76,
1074510,4.99,1333,Hobbyist,72,
1503630,4.99,1333,Hobbyist,75,
492610,0.99,1333,Hobbyist,38,
450600,3.99,1333,Indie,42,
409630,1.99,1333,Indie,50,
1387170,2.99,1333,Indie,66,
1779190,0.99,1333,Indie,64,
1284550,1.99,1333,Indie,73,
385220,1.99,1333,Hobbyist,62,
1230340,0.99,1333,Indie,77,
1166980,0.99,1333,Indie,72,
381000,2.99,1333,Indie,70,
1839080,0.99,1333,Hobbyist,92,
556920,14.99,1332,Indie,70,
944710,7.99,1332,Indie,87,
3275470,7.99,1332,Indie,64,
702430,9.99,1332,Indie,47,
1694670,9.99,1332,Hobbyist,88,
2754490,4.99,1332,Indie,69,
765230,2.99,1332,Hobbyist,79,
1247160,3.99,1332,Indie,88,
1566490,0.99,1332,Indie,58,
1219580,1.99,1332,Indie,87,
1042330,0.99,1332,Indie,88,
885630,0.99,1332,Hobbyist,60,
2361860,0,1332,Hobbyist,90,
2658840,0,1332,Hobbyist,93,
2015960,24.99,1330,Indie,69,
329280,9.99,1330,Indie,54,
386100,14.99,1330,Indie,68,
1462700,12.99,1330,Indie,88,
543410,4.99,1330,Indie,78,
1761870,19.99,1330,Indie,45,
646100,5.99,1330,Hobbyist,29,
352790,9.99,1330,AA,74,
1263200,3.99,1330,Indie,88,
1022010,4.99,1330,Indie,85,
352440,4.99,1330,Indie,79,
1140070,1.99,1330,Indie,89,
1014590,0.99,1330,Hobbyist,60,
702200,0.99,1330,Indie,40,
778590,1.99,1330,Indie,46,
1957100,0,1330,Hobbyist,74,
903580,0,1330,Hobbyist,92,
2660100,0,1330,Hobbyist,71,
821820,11.99,1329,Indie,54,
1807360,19.99,1329,Indie,83,
2370540,29.99,1328,Indie,90,
1926800,4.99,1328,Indie,86,
756150,0,1328,Hobbyist,85,
2537750,0,1328,Hobbyist,90,
1322730,4.99,1327,Hobbyist,69,
3060200,0,1327,Hobbyist,40,
422140,19.99,1326,Indie,45,
1640710,9.99,1326,Indie,62,
960590,9.99,1326,Indie,89,
563490,6.99,1326,Hobbyist,58,
337700,0.99,1326,Hobbyist,68,
706880,6.99,1326,Indie,77,
994160,4.99,1326,Indie,57,
315610,7.99,1326,Indie,81,
657790,6.99,1326,Indie,60,
949880,3.99,1326,Hobbyist,63,
1166730,4.99,1326,Indie,82,
1666310,2.99,1326,Indie,85,
765590,2.99,1326,Hobbyist,88,
412970,6.99,1326,Indie,64,
726800,0.99,1326,Indie,52,
341160,5.99,1326,Indie,28,
756320,0.99,1326,Hobbyist,100,
827120,2.99,1326,Hobbyist,61,
1114000,0.99,1326,Indie,60,
1786800,1.99,1326,Indie,44,
758470,0.99,1326,Indie,41,
815390,0.99,1326,Indie,27,
2287390,0.99,1326,Hobbyist,84,
2071600,8.99,1325,Indie,79,
698910,1.99,1325,Hobbyist,80,
605250,2.99,1325,Hobbyist,91,
739880,0,1325,Hobbyist,71,
710550,0,1325,Hobbyist,80,
2804550,17.99,1324,Indie,95,
528970,9.99,1324,Indie,68,
2328160,3.99,1324,Indie,100,
2091130,2.99,1324,Hobbyist,88,
1938290,10.99,1323,Indie,98,
1569220,15.99,1323,AA,20,
1715160,9.99,1323,Indie,97,
460140,4.99,1323,Hobbyist,93,
729300,3.99,1323,Hobbyist,98,
791390,1.99,1323,Indie,31,
1820690,0.99,1323,Hobbyist,98,
803080,0.99,1323,Indie,65,
1872330,0,1323,Hobbyist,90,
1811710,0,1323,Indie,90,
1680560,0,1323,Hobbyist,90,
1473000,0,1323,Hobbyist,90,
1360190,0,1323,Hobbyist,90,
1347360,0,1323,Hobbyist,90,
1141740,0,1323,Hobbyist,90,
682740,0,1323,Hobbyist,60,
2374320,13.99,1322,Indie,88,
553780,4.99,1322,Indie,81,
697250,29.99,1321,Indie,46,
1146420,17.99,1321,Indie,83,
2347040,14.99,1321,Indie,67,
978920,0,1321,Hobbyist,62,
3197730,0,1321,Indie,79,
661450,24.99,1320,Indie,76,
2157210,15.99,1320,Indie,92,
2201070,9.99,1320,Indie,78,
518110,5.99,1320,Indie,50,
419700,14.99,1320,Indie,67,
872110,14.99,1320,Indie,89,
965120,9.99,1320,Indie,91,
995430,39.99,1320,Indie,55,
1495380,4.99,1320,Indie,90,
1597270,8.99,1320,Hobbyist,90,
427890,7.99,1320,Indie,71,
630160,9.99,1320,Indie,71,
1093300,9.99,1320,Hobbyist,80,
540230,9.99,1320,Indie,69,
1363980,6.99,1320,Hobbyist,81,
1345380,6.99,1320,Indie,54,
1481810,6.99,1320,Indie,85,
676700,6.99,1320,Hobbyist,81,
495010,3.99,1320,Hobbyist,40,
1824150,4.99,1320,Indie,54,
1706220,9.99,1320,Hobbyist,66,
1221590,0.99,1320,Indie,69,
522220,4.99,1320,Indie,72,
655760,9.99,1320,Hobbyist,74,
1998030,9.99,1320,Indie,67,
1875670,3.99,1320,Indie,79,
664350,2.99,1320,Indie,33,
2059290,1.99,1320,Indie,92,
513600,2.99,1320,Indie,61,
1635620,0.99,1320,Indie,85,
796600,0.99,1320,Hobbyist,74,
872730,3.99,1320,Indie,74,
1772810,0.99,1320,Hobbyist,69,
779800,3.99,1320,Indie,66,
1619590,0,1320,Hobbyist,45,
3249540,0,1320,Hobbyist,96,
2099670,12.99,1318,Indie,63,
2602450,4.99,1318,Hobbyist,75,
2543210,0,1318,Hobbyist,89,
2555260,0,1318,Indie,93,
1966780,9.99,1317,Indie,72,
2660750,0,1317,Hobbyist,91,
3029880,10.99,1316,Indie,93,
282640,11.99,1316,Hobbyist,94,
842850,9.99,1316,Hobbyist,65,
2850170,7.99,1316,Indie,100,
1617450,1.99,1316,Indie,94,
3225930,39.99,1316,Hobbyist,80,
2384780,0.99,1316,Indie,23,
2171650,0.99,1316,Hobbyist,95,
1994270,0,1316,Hobbyist,92,
2506830,0,1316,Indie,86,
1836420,11.99,1315,Indie,90,
2334500,5.99,1315,Hobbyist,98,
2653860,7.99,1315,Hobbyist,82,
2857940,0,1315,Indie,84,
1276740,19.99,1314,AA,84,
808120,4.99,1314,Indie,73,
2779910,17.99,1313,Indie,96,
2182070,19.99,1313,Indie,83,
1992700,12.99,1313,Indie,99,
2838940,9.99,1313,Indie,89,
2991290,3.99,1313,Hobbyist,89,
3231900,39.99,1313,Hobbyist,83,
2406200,19.99,1312,Indie,47,
2613950,14.99,1312,Indie,57,
327760,9.99,1312,Indie,80,
2094300,19.99,1312,Indie,64,
382880,14.99,1312,Indie,34,
2620340,10.99,1312,Indie,65,
1225820,19.99,1312,Indie,80,
686640,7.99,1312,Indie,40,
1429780,9.99,1312,Indie,80,
1507790,14.99,1312,Indie,77,
328740,4.99,1312,Indie,43,
948470,0.99,1312,Hobbyist,48,
749010,24.99,1312,Indie,67,
1828700,9.99,1312,Hobbyist,79,
1900160,8.99,1312,Indie,48,
1578250,6.99,1312,Hobbyist,64,
2541310,7.99,1312,Hobbyist,91,
453350,7.99,1312,Hobbyist,73,
356550,8.99,1312,Indie,72,
571630,4.99,1312,Hobbyist,63,
854400,4.99,1312,Hobbyist,69,
1020660,9.99,1312,Hobbyist,39,
429350,4.99,1312,Indie,83,
1041670,4.99,1312,Indie,52,
1609220,9.99,1312,Indie,76,
1755740,1.99,1312,Hobbyist,80,
1749800,2.99,1312,Hobbyist,45,
1263700,39.99,1312,Indie,63,
2210670,2.99,1312,Hobbyist,79,
1107040,4.99,1312,Hobbyist,78,
1458460,2.99,1312,Hobbyist,39,
351420,1.99,1312,Hobbyist,51,
1463420,1.99,1312,Indie,51,
974450,0.99,1312,Hobbyist,40,
1155960,0.99,1312,Indie,91,
1867450,0.99,1312,Indie,91,
1964140,0,1312,Hobbyist,86,
2901300,0,1312,Indie,92,
1778950,13.99,1311,Indie,41,
2501650,6.99,1311,Indie,93,
2857580,0,1311,Hobbyist,43,
2103230,39.99,1310,Indie,50,
2258480,8.99,1310,Hobbyist,96,
2286520,0,1308,Hobbyist,85,
682610,14.99,1307,Indie,74,
731320,4.99,1307,Indie,81,
2327130,0,1307,Hobbyist,85,
2453570,0,1307,Hobbyist,77,
2621950,0,1307,Hobbyist,91,
2942750,0,1307,Hobbyist,58,
2019920,15.58,1306,Indie,77,
510060,6.99,1306,Hobbyist,100,
1820570,7.99,1306,Indie,95,
3108210,0,1306,Hobbyist,48,
1051420,14.99,1305,Indie,94,
2356330,9.99,1305,AA,94,
624080,9.99,1305,Indie,93,
1743940,7.99,1305,Hobbyist,94,
526590,4.99,1305,Hobbyist,52,
3320930,3.99,1305,Hobbyist,95,
469550,1.99,1305,Hobbyist,67,
1293990,0.99,1305,Hobbyist,93,
2909280,0,1305,Hobbyist,71,
3263710,0,1305,Hobbyist,48,
2396060,24.99,1304,Indie,40,
2306080,8.99,1304,Indie,78,
1202660,3.99,1304,AA,87,
1401500,0,1304,Hobbyist,92,
3474510,0,1304,Hobbyist,79,
29570,29.99,1303,Indie,93,
2552420,16.99,1303,Indie,98,
2526880,10.99,1303,Indie,95,
2578980,3.99,1303,Indie,62,
2571350,1.99,1303,Hobbyist,73,
753380,0.99,1303,Hobbyist,61,
3432510,0,1303,Hobbyist,25,
1993830,0,1303,Hobbyist,93,
3282480,0,1303,Hobbyist,84,
2603040,49.99,1302,AA,15,
857200,24.99,1302,Indie,92,
671600,19.99,1302,Indie,63,
1512200,17.99,1302,Indie,71,
1774970,15.99,1302,Indie,66,
1344440,14.99,1302,Indie,77,
1738490,13.99,1302,Indie,91,
2112210,8.99,1302,Hobbyist,75,
675640,1.99,1302,Hobbyist,65,
618270,5.99,1302,Indie,65,
439880,9.99,1302,Indie,77,
1133300,13.99,1302,Indie,92,
1473550,9.99,1302,Hobbyist,92,
1585680,4.99,1302,Hobbyist,68,
346440,0.99,1302,Indie,66,
1621980,6.99,1302,Hobbyist,67,
1900720,4.99,1302,Hobbyist,74,
536630,4.99,1302,Hobbyist,41,
546180,3.99,1302,Indie,49,
556300,0.99,1302,Indie,33,
694830,2.99,1302,Indie,74,
1995600,1.99,1302,Indie,80,
2082730,0.99,1302,Hobbyist,74,
1640100,3.99,1302,Hobbyist,92,
1039310,2.99,1302,Hobbyist,73,
1197210,0.99,1302,Hobbyist,74,
3313560,39.99,1302,Hobbyist,81,
527810,0.99,1302,Hobbyist,64,
892880,1.99,1302,Indie,80,
2485910,0,1302,Hobbyist,98,
2291120,12.99,1301,Indie,87,
2161810,0,1301,Hobbyist,76,
2150930,0,1301,Hobbyist,76,
2109160,0,1301,Hobbyist,76,
2100730,0,1301,Hobbyist,76,
2023070,0,1301,Hobbyist,76,
1964590,0,1301,Hobbyist,76,
1848840,0,1301,Hobbyist,76,
1964380,0,1301,Hobbyist,76,
1237890,0,1301,Hobbyist,76,
1257550,0,1301,Hobbyist,76,
1467340,0,1301,Hobbyist,76,
1367880,0,1301,Hobbyist,76,
1240350,0,1301,Hobbyist,76,
1228950,0,1301,Hobbyist,76,
1123150,0,1301,Hobbyist,76,
2510050,0,1301,Hobbyist,86,
2563760,14.99,1300,Indie,94,
401280,6.99,1300,Indie,98,
674330,9.99,1300,Hobbyist,95,
527580,9.99,1299,Indie,79,
2162720,29.99,1298,Indie,62,
2510760,9.99,1298,Indie,83,
2573200,0,1298,Hobbyist,82,
2360340,19.99,1297,Indie,87,
1638500,19.99,1297,Indie,76,
1928020,14.99,1297,AA,67,
1171840,6.99,1297,Indie,91,
2122190,4.99,1297,Indie,58,
2567170,0,1297,Hobbyist,92,
858860,19.99,1296,Indie,89,
1778720,19.99,1296,Indie,94,
2777210,14.99,1296,Indie,62,
1963010,9.99,1296,Indie,87,
535380,4.99,1296,Hobbyist,85,
802130,9.99,1296,Hobbyist,98,
776830,5.99,1296,Hobbyist,85,
1581580,4.99,1296,Indie,98,
526510,2.99,1296,Indie,85,
2177550,6.99,1296,Indie,93,
1442070,6.99,1296,Indie,88,
2977570,2.99,1296,Indie,91,
1343150,1.99,1296,Hobbyist,88,
414580,4.99,1296,Indie,34,
1905260,1.99,1296,Hobbyist,96,
1184900,0.99,1296,Hobbyist,98,
2094760,0,1296,Hobbyist,100,
2181830,0,1296,Hobbyist,61,
2084620,0,1296,Hobbyist,100,
1952770,0,1296,Hobbyist,61,
1932330,0,1296,Hobbyist,96,
1901610,0,1296,Hobbyist,100,
1869430,0,1296,Hobbyist,61,
1674670,0,1296,Indie,61,
1027480,0,1296,Hobbyist,61,
3137310,0,1296,Hobbyist,83,
958050,11.99,1295,Indie,87,
961420,12.99,1295,Indie,88,
616890,11.99,1295,Indie,85,
569570,9.99,1295,Hobbyist,87,
887730,10.99,1295,Hobbyist,81,
2125400,9.99,1295,Hobbyist,60,
516790,9.99,1295,Indie,87,
485970,9.99,1295,Indie,88,
1895970,4.99,1295,Indie,88,
361600,12.99,1295,Indie,44,
260020,2.99,1295,AA,57,
526880,2.99,1295,Indie,47,
1242820,0.99,1295,Indie,58,
1294780,2.99,1295,Indie,87,
891720,4.99,1295,Indie,83,
1385960,1.99,1295,Indie,88,
2347550,14.99,1294,Indie,96,
1051350,11.99,1294,Indie,100,
537590,0,1294,Indie,50,
3099430,0,1294,Hobbyist,83,
2014740,10.99,1293,Indie,69,
493290,8.99,1293,Indie,74,
2503690,11.99,1293,Indie,77,
3151710,4.99,1293,Hobbyist,90,
2077720,7.99,1293,Hobbyist,83,
2802790,0.99,1293,Hobbyist,98,
1800370,0.99,1293,Hobbyist,76,
787550,29.99,1292,Indie,59,
2427470,13.99,1292,Indie,62,
727550,3.99,1292,Indie,58,
517210,11.99,1292,Hobbyist,89,
1058330,24.99,1292,Indie,49,
1201880,11.99,1292,Hobbyist,86,
341440,2.99,1292,Hobbyist,47,
670180,9.99,1292,Indie,83,
801600,0.99,1292,Hobbyist,70,
496390,9.99,1292,AA,46,
3331000,4.99,1292,Indie,92,
1931710,4.99,1292,Indie,75,
2232290,2.99,1292,Hobbyist,86,
484890,0.99,1292,Hobbyist,62,
2173870,1.99,1292,Indie,85,
555410,6.99,1292,Indie,58,
970710,1.99,1292,Indie,61,
1661700,3.99,1292,Indie,85,
763740,0.99,1292,Indie,46,
534560,2.99,1292,Hobbyist,89,
1237590,0,1292,Hobbyist,78,
3486970,0,1292,Hobbyist,98,
2429090,14.99,1291,Indie,74,
1977280,199.99,1290,Indie,63,
953330,19.99,1290,Indie,93,
1481060,19.99,1290,Indie,68,
470580,15.99,1290,Indie,93,
821180,14.99,1290,Indie,75,
346160,4.99,1290,Hobbyist,52,
1144090,4.99,1290,Hobbyist,73,
727540,13.99,1290,Indie,82,
2673310,4.99,1290,Hobbyist,98,
2791140,4.99,1290,Hobbyist,61,
536490,3.99,1290,Hobbyist,73,
576590,3.99,1290,Indie,48,
1618020,0.99,1290,Indie,81,
727460,0.99,1290,Hobbyist,73,
1002410,0,1290,Hobbyist,65,
1974250,4.99,1289,Indie,84,
2892470,0,1289,Hobbyist,38,
1634990,14.99,1288,Indie,94,
2406110,9.99,1288,AA,92,
2182820,6.99,1288,Indie,22,
2207520,11.99,1288,Hobbyist,96,
1069850,3.99,1288,Indie,95,
906600,5.99,1288,Hobbyist,95,
2099010,19.99,1288,Indie,70,
1066940,2.99,1288,Indie,97,
2252550,3.99,1288,Hobbyist,97,
911040,2.99,1288,Hobbyist,33,
1554660,0.99,1288,Hobbyist,94,
831250,0,1288,Hobbyist,63,
491180,0,1288,Hobbyist,58,
860550,0,1288,Hobbyist,90,
887520,0,1288,Hobbyist,55,
2219690,0,1288,Hobbyist,41,
880750,29.99,1287,AA,46,
2680250,24.99,1287,Indie,90,
1051850,19.99,1287,Indie,62,
1662860,19.99,1287,Indie,91,
2007770,14.99,1287,Indie,79,
925690,14.99,1287,Indie,28,
305660,6.99,1287,Hobbyist,35,
523870,9.99,1287,Hobbyist,85,
1266370,12.99,1287,Indie,90,
974390,6.99,1287,Indie,84,
2214890,9.99,1287,Indie,83,
511820,6.99,1287,Indie,55,
2134900,1.99,1287,Hobbyist,67,
884410,6.99,1287,Indie,64,
1927380,4.99,1287,Indie,85,
1017940,2.99,1287,Indie,54,
1740570,7.99,1287,Hobbyist,84,
649150,5.99,1287,Indie,29,
1366150,1.99,1287,Hobbyist,82,
1387030,1.99,1287,Hobbyist,90,
1370430,0.99,1287,Hobbyist,62,
781880,0.99,1287,Indie,27,
1192310,0.99,1287,Indie,85,
2097850,0,1286,Hobbyist,82,
802330,14.99,1285,Indie,71,
2987540,8.99,1285,Indie,41,
2474900,0,1285,Indie,88,
2171570,19.99,1284,Indie,46,
3421860,4.99,1284,Hobbyist,81,
1042750,0,1284,Indie,63,
2758320,0,1284,Hobbyist,74,
3037620,0,1284,Hobbyist,88,
3386700,0,1284,Hobbyist,100,
1471700,14.99,1283,Indie,72,
1996600,9.99,1283,Indie,98,
2884750,9.99,1283,Indie,90,
1628650,0,1283,Hobbyist,58,
1835930,0,1283,Hobbyist,58,
1654050,0,1283,Hobbyist,58,
1131590,0,1283,Hobbyist,58,
1071090,0,1283,Hobbyist,58,
866960,0,1283,Hobbyist,79,
3102380,0,1283,Hobbyist,57,
2992230,0,1282,Hobbyist,93,
1366560,16.99,1281,Indie,55,
2870710,8.99,1281,Indie,98,
2163140,0,1281,Hobbyist,93,
2868740,0,1281,Hobbyist,93,
522200,9.99,1280,Indie,33,
1272680,59.99,1280,Indie,63,
3308550,18.99,1280,Indie,100,
1294680,19.99,1280,Indie,44,
1395120,9.99,1280,Indie,83,
1044110,12.99,1280,Indie,82,
1576720,9.99,1280,Hobbyist,90,
384100,6.99,1280,Hobbyist,81,
2430410,7.99,1280,Hobbyist,82,
442260,3.99,1280,Hobbyist,81,
1524020,9.99,1280,Indie,79,
1584720,9.99,1280,Hobbyist,79,
1103630,4.99,1280,Indie,48,
768290,6.99,1280,Indie,91,
1299840,3.99,1280,Indie,78,
464670,6.99,1280,Hobbyist,83,
600650,3.99,1280,Hobbyist,88,
1597440,4.99,1280,Indie,80,
377500,4.99,1280,Hobbyist,83,
1221420,2.99,1280,Hobbyist,63,
618070,9.99,1280,Indie,91,
1675090,3.99,1280,Hobbyist,43,
1533090,3.99,1280,Indie,63,
1880160,5.99,1280,Hobbyist,82,
576800,3.99,1280,Hobbyist,78,
1246230,3.99,1280,Hobbyist,62,
716600,0.99,1280,Indie,28,
2113370,0.99,1280,Indie,53,
1642040,0.99,1280,Hobbyist,91,
1616580,0.99,1280,Hobbyist,91,
584600,0.99,1280,Indie,67,
929600,0.99,1280,Hobbyist,83,
576120,1.99,1280,Indie,40,
1913190,0.99,1280,Indie,40,
2163160,24.99,1279,Indie,79,
2488050,7.99,1279,Indie,77,
2845840,2.99,1279,Hobbyist,93,
2129390,0.99,1279,Indie,84,
2216090,0,1279,Hobbyist,77,
2197650,17.99,1278,Indie,89,
1943240,8.99,1278,Indie,75,
2640520,3.99,1278,Hobbyist,82,
2755460,0,1278,Indie,86,
2570710,6.99,1277,Hobbyist,100,
2276440,3.99,1277,Hobbyist,72,
2885620,1.99,1277,Hobbyist,98,
3122950,0.99,1277,Hobbyist,92,
3172790,0,1277,Hobbyist,84,
1594340,9.99,1276,Indie,73,
2725330,25,1276,Indie,100,
845040,4.99,1276,Indie,93,
561930,9.99,1276,Indie,93,
1035950,11.99,1276,Indie,94,
1601860,9.99,1276,Indie,93,
1270390,9.99,1276,Hobbyist,93,
2434480,9.99,1276,Indie,67,
2561180,6.99,1276,Indie,100,
2052680,9.99,1276,Indie,94,
347580,1.99,1276,Hobbyist,13,
2244640,0.99,1276,Hobbyist,93,
1767270,0.99,1276,Indie,74,
564980,4.99,1276,Indie,67,
2203710,0,1276,Hobbyist,52,
1862230,0,1276,Hobbyist,52,
1617390,0,1276,Hobbyist,52,
1748370,0,1276,Hobbyist,48,
1611550,0,1276,Hobbyist,43,
1461990,0,1276,Hobbyist,48,
1330290,0,1276,Indie,48,
1044180,0,1276,Hobbyist,33,
1839760,20,1275,Indie,89,
1917830,11.99,1275,Indie,91,
1365900,6.99,1275,Indie,94,
2467830,0,1275,Hobbyist,86,
2119580,15.99,1274,Indie,68,
1820770,11.99,1274,Indie,81,
2144270,5.99,1274,Hobbyist,68,
682230,4.99,1274,Indie,97,
761480,0.99,1274,Hobbyist,100,
1886930,0,1274,Hobbyist,89,
2107150,9.99,1273,Indie,40,
2434400,6.99,1273,Indie,85,
2763510,1.99,1273,Hobbyist,80,
690220,0,1273,Hobbyist,56,
2925730,0,1273,Hobbyist,90,
2987750,11.99,1272,Indie,0,
2482780,3.99,1272,Hobbyist,37,
1141880,0,1272,Hobbyist,88,
668190,0,1272,Hobbyist,61,
1519070,24.99,1271,Indie,78,
1710620,9.99,1271,Indie,63,
356560,14.99,1271,Indie,75,
606690,9.99,1271,Indie,85,
1951840,9.99,1271,Hobbyist,76,
970140,8.99,1271,Hobbyist,78,
